user_id,item_id,recommend,sentiment_analysis,posted_year
mlgfolkie,413150,True,1,2014
mlgfolkie,282070,True,2,2015
mini_guy1,377160,True,2,2015
mini_guy1,49520,True,2,2015
mini_guy1,570,True,2,2015
mini_guy1,4000,True,2,2015
kaiqueszan,252950,True,2,2014
kaiqueszan,208090,True,1,2015
76561198062378132,324310,True,2,2014
rooneywatson,238460,True,0,2015
rooneywatson,107410,True,1,2015
rooneywatson,105600,True,2,2015
rooneywatson,22300,True,0,2015
76561198095184401,265930,True,1,2015
76561198095184401,304930,True,2,2015
76561198095184401,274190,True,2,2014
WhyAreYouGoingOnToMyProfile,227940,False,2,2014
WhyAreYouGoingOnToMyProfile,236390,True,2,2014
WhyAreYouGoingOnToMyProfile,23490,False,2,2015
blakey700,440,False,2,2014
blakey700,381210,False,0,2014
blakey700,35420,True,2,2015
76561198055117884,384300,True,2,2015
76561198055117884,225080,True,2,2015
76561198051623381,234490,True,1,2014
76561198051623381,227940,True,1,2015
76561198044745022,45760,True,2,2014
76561198058495935,275850,False,0,2014
KotomiBestCharacter,295730,True,2,2014
KotomiBestCharacter,730,True,2,2015
KotomiBestCharacter,264200,True,2,2014
Bogers69,208650,True,2,2014
Bogers69,412880,False,0,2014
Bogers69,207610,True,0,2013
nbohlsen,208140,True,2,2014
nbohlsen,237990,True,0,2014
nbohlsen,238010,True,2,2014
nbohlsen,209080,True,2,2013
GreasyGreg,570,True,1,2015
GreasyGreg,211820,True,2,2014
boldboulder,730,True,2,2015
blTaaaa,730,True,0,2015
76561198047613547,22380,True,2,2013
BomberThink,233840,True,1,2013
BomberThink,211820,True,1,2014
GOFUCKYOURSELFYOULILCUNT,324080,True,2,2015
GOFUCKYOURSELFYOULILCUNT,468560,False,2,2014
GOFUCKYOURSELFYOULILCUNT,107410,True,2,2014
76561198064582506,226700,False,1,2014
76561198064582506,730,True,2,2014
76561198064582506,211820,True,2,2014
76561198064582506,221100,True,2,2013
76561198064582506,33930,True,1,2013
friarfuck,244850,True,2,2014
friarfuck,377160,True,1,2014
friarfuck,218230,True,2,2014
friarfuck,413150,True,0,2014
friarfuck,263760,True,2,2014
friarfuck,220260,True,1,2014
friarfuck,104900,True,1,2014
friarfuck,17430,True,2,2013
76561198092373642,226700,False,1,2015
scrubnauts_,219740,True,2,2014
scrubnauts_,105600,True,2,2014
76561198083799893,730,True,2,2015
76561198083799893,730,True,2,2015
76561198094161460,42910,True,1,2013
76561198061172661,4000,True,2,2014
76561198061172661,12210,True,2,2014
POOFTARINO,252490,True,2,2014
POOFTARINO,620,True,2,2014
POOFTARINO,238320,True,2,2014
POOFTARINO,550,True,0,2013
POOFTARINO,4000,True,2,2013
POOFTARINO,8190,True,2,2013
ToadHog,440,True,2,2014
76561198069183109,32800,True,0,2014
76561198051264518,7670,True,0,2014
76561198051264518,250900,True,2,2014
giveyouagoodlink,244590,True,0,2015
giveyouagoodlink,204080,False,0,2015
Vri404,2700,True,2,2013
Vri404,211500,False,0,2014
Vri404,293760,True,2,2015
Vri404,282070,True,0,2015
GN1,418070,True,2,2014
GN1,304930,True,0,2014
GN1,312990,True,1,2014
GN1,417860,True,2,2015
76561198121814642,6020,True,2,2015
76561198121814642,244850,True,2,2014
gamername13,252490,True,2,2015
gamername13,4000,True,2,2014
hemphill,24240,True,2,2013
BowdeyThomas,440,True,2,2014
bowedstar,99900,True,2,2013
bowedstar,730,True,2,2015
bowedstar,304930,True,1,2015
bowedstar,1250,True,2,2014
bowedstar,319510,True,2,2014
76561198098657376,303210,True,2,2015
bow47,241540,True,1,2014
bow47,238090,True,1,2014
bow47,206420,True,2,2014
bow47,35450,True,1,2014
bow47,33930,True,2,2014
bow47,730,True,2,2014
bow47,280790,True,1,2014
bow47,43110,True,1,2015
bow47,335330,False,1,2014
bow47,43160,True,1,2014
76561198009636321,207140,False,1,2015
numlach,440,True,2,2015
BoxMatrix,207610,True,2,2013
76561198057803852,570,True,2,2015
76561198108079787,311210,True,2,2014
76561198108079787,570,False,2,2014
76561198108079787,730,True,2,2014
76561198108079787,43160,True,2,2013
76561197972384083,49520,True,2,2013
12345678901234567890123456567890,226860,True,0,2015
12345678901234567890123456567890,48700,True,0,2014
12345678901234567890123456567890,220200,True,2,2014
12345678901234567890123456567890,253710,False,2,2015
12345678901234567890123456567890,354240,True,0,2015
12345678901234567890123456567890,391540,True,0,2015
12345678901234567890123456567890,218620,True,0,2014
76561198058324609,363970,True,2,2015
76561198058324609,109600,True,2,2013
SDAFAWRFGRSEG,730,True,2,2014
SDAFAWRFGRSEG,252490,True,2,2015
SDAFAWRFGRSEG,620,True,2,2015
76561198073933737,440,True,2,2014
brat81,12430,True,0,2012
brat81,431240,True,1,2014
brat81,3483,True,0,2012
brat81,55110,True,2,2012
brat81,12220,True,2,2011
bravebird1932,323370,True,2,2015
76561198070070375,394360,True,2,2014
76561198070070375,230410,True,2,2014
brdzi,412880,True,2,2014
brdzi,295110,True,2,2015
brdzi,730,True,2,2015
suk_my_dik,440,True,2,2014
76561198045946517,570,True,2,2015
76561198045946517,391540,True,2,2015
DopeOxide,388520,False,2,2015
76561198084697240,381120,True,2,2015
76561198084697240,413150,True,2,2014
76561198084697240,335670,True,1,2014
76561198084697240,381210,True,2,2014
76561198084697240,203160,True,2,2014
76561198084697240,365300,True,2,2014
76561198084697240,63380,True,2,2014
76561198084697240,6020,True,2,2014
76561198084697240,570,True,2,2014
76561198051897386,319630,True,2,2014
76561198053916134,247730,False,2,2013
76561198053916134,550,False,0,2014
Jetforce120,255710,True,1,2014
Brendomir,230410,True,2,2013
Brendomir,72850,True,2,2013
Brendomir,367500,True,2,2014
Brendomir,209870,True,1,2012
Brendomir,331440,False,2,2014
Brendomir,236430,True,2,2014
Thatonecuntwiththeprofileandshit,730,True,2,2014
76561198048246554,386360,False,2,2014
76561198048246554,259080,True,2,2014
76561198069400418,242050,True,2,2013
76561197996426485,241930,True,2,2014
76561197996426485,220240,True,2,2014
The-Party,34900,True,2,2015
The-Party,397690,True,2,2014
The-Party,22300,True,2,2015
The-Party,297020,True,2,2015
janope,730,True,0,2014
janope,730,True,0,2014
76561198066638492,211820,True,0,2014
76561198066638492,218230,True,2,2014
rainbowducklings4lyf,107100,True,2,2014
76561198095920833,730,True,0,2015
76561198095920833,260230,True,0,2014
76561198095920833,34010,True,2,2015
76561198095920833,440,True,0,2015
76561198095920833,218230,True,2,2014
76561198095920833,48700,True,2,2014
76561198095920833,49520,True,2,2014
76561198097758931,730,True,0,2015
BABBYMAN,211420,True,0,2015
BABBYMAN,258970,False,2,2014
Brocolie8,730,True,1,2015
Brocolie8,233250,True,0,2015
Brocolie8,248820,True,2,2015
Brocolie8,33930,True,2,2015
kingholica,107410,True,2,2014
BrodyL12,227680,False,2,2013
BrodyL12,236510,False,0,2013
BrodyL12,244850,True,2,2013
BrodyL12,12900,True,2,2012
BrodyL12,220,True,1,2011
BrodyL12,440,True,2,2013
BrodyL12,379720,True,2,2014
BrodyL12,24240,False,2,2013
BrodyL12,72850,True,2,2015
Brojomojo,265930,True,2,2014
Brojomojo,440,False,0,2014
76561198063199558,440,True,0,2014
76561198063199558,242680,True,2,2015
76561198063199558,239030,True,0,2014
76561198063199558,219830,True,2,2014
hfoxy,219640,True,2,2015
hfoxy,377160,False,0,2014
hfoxy,375230,True,1,2014
hfoxy,330840,True,2,2014
76561198055070495,346900,True,2,2015
76561198055070495,351570,True,2,2015
Bronx9146,34330,True,2,2013
Bronx9146,56400,True,2,2012
76561198108132163,570,False,2,2015
76561198108132163,230410,True,2,2014
76561198088416466,383080,True,0,2014
76561198088416466,304930,True,2,2014
broxce,620,True,2,2013
broxce,440,True,2,2012
brsajo,391540,True,0,2015
xtomx_freedom,63380,True,2,2014
xtomx_freedom,570,True,2,2014
xtomx_freedom,218230,True,2,2014
xtomx_freedom,730,True,0,2014
xtomx_freedom,113400,True,0,2014
xtomx_freedom,550,True,2,2014
xtomx_freedom,440,True,2,2014
76561198041149604,203160,True,2,2015
76561198041149604,440,True,2,2014
76561198028042361,570,True,1,2013
bryan4085,207230,True,2,2014
bryan4085,24240,True,2,2014
bryan4085,440,True,0,2013
bryan4085,200210,True,2,2014
76561198052831153,221100,True,2,2014
76561198052831153,313120,True,2,2015
76561198052831153,242760,True,1,2014
76561198052831153,316410,True,2,2015
76561198052831153,261640,True,2,2014
76561198052831153,349700,True,2,2014
76561198052831153,280180,True,2,2015
76561198052831153,253710,True,2,2014
76561198052831153,218620,True,2,2014
76561198060429887,72850,True,0,2015
76561198060429887,8870,True,2,2014
76561198060429887,304930,False,2,2015
76561198060429887,319630,True,2,2015
btz2020,105600,True,1,2015
btz2020,1840,True,1,2014
76561198079705633,220,True,1,2014
76561198079705633,335330,False,2,2015
76561198079705633,302830,False,2,2015
76561198079705633,206210,True,2,2014
76561198079705633,400,True,1,2014
76561198079705633,440,True,1,2013
76561198085144241,440,True,2,2014
76561198069465728,252950,True,2,2015
76561198069465728,238090,True,2,2014
budgiethesmuggler,313120,True,2,2015
budgiethesmuggler,218620,True,2,2014
budgiethesmuggler,107410,True,1,2014
76561198081938549,233450,True,2,2015
budniak1,304930,True,2,2014
bRNSHITUP,730,True,2,2015
tinbgr,252490,True,2,2015
tinbgr,218620,True,2,2014
tinbgr,242800,True,2,2013
tinbgr,220700,True,2,2014
tinbgr,219150,True,1,2014
Unclehamisawesome,730,True,0,2015
Unclehamisawesome,383870,True,2,2014
Unclehamisawesome,264710,True,2,2014
76561198042779835,276810,True,2,2014
coolvibesandchill,200510,True,2,2013
coolvibesandchill,323470,True,2,2015
coolvibesandchill,241600,True,2,2014
coolvibesandchill,204300,True,1,2013
coolvibesandchill,218620,True,2,2014
coolvibesandchill,293540,False,0,2014
coolvibesandchill,570,False,1,2014
coolvibesandchill,237310,True,0,2014
coolvibesandchill,211820,False,2,2014
coolvibesandchill,241930,True,1,2014
76561198044036045,275850,False,0,2014
76561198047418653,281990,True,2,2014
bunnty,570,True,1,2014
bunnty,274900,False,0,2014
Catch_Twenty_Two,440,True,1,2015
76561197986144369,291480,False,0,2015
76561197986144369,271590,False,1,2015
epicnugg,215470,True,2,2013
76561198123879774,220240,True,2,2015
76561198051103556,570,True,2,2014
lobbie,375950,True,2,2014
lobbie,730,True,2,2015
76561198026959699,319510,True,0,2015
76561198019652792,381210,False,0,2014
Hogia,237930,True,2,2015
76561198029846088,34900,True,2,2014
76561198072734711,440,True,2,2015
76561198072734711,442080,True,2,2014
76561198072734711,730,True,2,2015
MEDSBUMM,211420,True,0,2015
12779,236850,True,2,2014
12779,204360,True,2,2014
12779,22330,True,2,2014
12779,253030,True,2,2015
12779,200210,False,1,2014
76561198085183243,230410,True,2,2014
76561198110404008,252950,True,2,2014
8947513,440,True,2,2013
nukep,94400,True,0,2014
byrxn,366844,False,2,2014
byrxn,730,True,2,2014
byrxn,312280,True,1,2015
byrxn,295110,True,2,2015
byrxn,304930,False,0,2015
byrxn,550,True,0,2015
byrxn,220260,True,2,2015
76561198080278106,252490,True,2,2014
timtam012,24240,True,2,2014
timtam012,218620,True,2,2014
timtam012,109400,True,1,2014
timtam012,51100,False,2,2015
timtam012,219150,True,2,2015
timtam012,10,True,1,2014
timtam012,8190,True,2,2013
timtam012,730,True,2,2013
whatiyatalkinabeet,730,True,2,2014
76561198055359584,4760,True,2,2014
76561198076514521,200210,True,1,2013
76561198070677367,730,True,2,2015
Cactus_Chaos,304930,True,2,2014
cade51,105600,True,2,2014
76561197991548126,232090,False,1,2014
76561198055723928,230410,True,2,2014
76561198051064887,620,True,1,2014
76561198042411838,730,True,2,2014
76561198042411838,233740,True,2,2014
76561198042411838,72200,True,2,2014
76561198042411838,47870,True,2,2014
76561198042411838,221100,True,2,2014
76561198042411838,730,True,2,2014
76561198042411838,233740,True,2,2014
76561198042411838,72200,True,2,2014
76561198042411838,47870,True,2,2014
76561198042411838,221100,True,2,2014
Calesti,239820,True,0,2013
Calesti,1250,True,1,2012
doyouevensmokeweed,250340,False,1,2015
doyouevensmokeweed,570,True,2,2014
doyouevensmokeweed,230290,True,2,2014
doyouevensmokeweed,385800,True,2,2015
doyouevensmokeweed,417860,True,0,2015
doyouevensmokeweed,251870,True,2,2015
doyouevensmokeweed,242760,True,2,2015
doyouevensmokeweed,24960,True,2,2015
doyouevensmokeweed,4000,True,1,2015
doyouevensmokeweed,334660,True,2,2014
76561198060459268,381210,False,0,2014
76561198060459268,252490,True,2,2014
76561198060459268,440,True,2,2013
APCameron,730,True,2,2014
cameroondormer,252950,True,2,2014
lestrepo,4000,True,2,2014
camjker,4000,True,1,2014
camjker,304930,True,0,2015
camjker,353130,True,2,2014
76561198068177117,219150,True,2,2014
76561198089135179,301520,True,2,2015
76561198089135179,252490,True,2,2014
76561198023634778,730,True,2,2014
76561198023634778,440,True,2,2010
76561198028249774,319630,True,2,2014
NetherCasts,4000,True,2,2014
NetherCasts,98400,True,2,2014
NetherCasts,440,True,2,2012
Canda,570,True,2,2015
Canda,273350,True,2,2014
DemonRainDrops,242570,True,1,2014
DemonRainDrops,248610,True,2,2015
DemonRainDrops,9450,True,1,2015
76561198045591656,345180,True,2,2014
76561198045591656,359550,True,2,2014
vitorgamer115,200210,False,0,2014
Spitfire182GE,214950,True,2,2013
Spitfire182GE,236390,True,2,2013
Spitfire182GE,311210,False,1,2015
Spitfire182GE,224480,True,2,2014
Spitfire182GE,10500,True,1,2013
Spitfire182GE,238320,True,2,2014
Spitfire182GE,277590,True,0,2014
thfbgfsbgfbgfbgfsbgbffb,314160,True,0,2014
thfbgfsbgfbgfbgfsbgbffb,220200,True,2,2015
L4MZBOO_DoniDass1112,8870,True,1,2014
L4MZBOO_DoniDass1112,261030,True,1,2014
L4MZBOO_DoniDass1112,371420,True,1,2014
L4MZBOO_DoniDass1112,204450,True,1,2014
L4MZBOO_DoniDass1112,270550,True,1,2014
L4MZBOO_DoniDass1112,63380,True,1,2014
L4MZBOO_DoniDass1112,271590,True,1,2014
L4MZBOO_DoniDass1112,50130,True,1,2014
L4MZBOO_DoniDass1112,67370,True,1,2014
SuchDogeMuchWoW,550,True,2,2014
SuchDogeMuchWoW,301520,True,2,2014
SuchDogeMuchWoW,441920,True,2,2014
SuchDogeMuchWoW,299360,True,2,2014
mumbo3352,440,True,2,2014
brawlisforwii,240,True,2,2014
brawlisforwii,230410,True,2,2014
brawlisforwii,233270,True,2,2014
brawlisforwii,252490,True,2,2014
76561198069758759,393420,True,2,2015
76561198069758759,327070,True,2,2014
76561198069758759,22380,True,2,2014
76561198069758759,352950,True,2,2015
76561198069758759,377160,True,2,2014
76561198069758759,365590,True,2,2014
76561198069758759,221100,True,0,2015
76561198069758759,306130,True,2,2014
76561198069758759,252490,True,0,2014
TheAmazingSpot,730,True,2,2015
TheAmazingSpot,346110,True,2,2014
TheAmazingSpot,232090,True,2,2015
TheAmazingSpot,322330,True,2,2014
5554Grovesy,236390,True,2,2013
5554Grovesy,218620,True,2,2014
5554Grovesy,301520,True,0,2014
5554Grovesy,213670,True,2,2014
GimmedatUnusual,268500,True,2,2014
GimmedatUnusual,398100,True,2,2015
GimmedatUnusual,264200,True,1,2015
GimmedatUnusual,260230,True,0,2015
GimmedatUnusual,270370,True,0,2015
GimmedatUnusual,4000,True,2,2014
captainmehico,620,True,2,2014
captainmehico,218680,True,2,2014
76561198074558199,238960,True,2,2013
Rectzonic,200940,False,1,2014
thaSaltyestOfCaptains,236430,True,0,2014
76561198024305714,238320,True,2,2014
CapSpook,22300,True,2,2014
CapSpook,219150,True,2,2014
CapSpook,310380,True,2,2015
76561198024310116,34900,False,0,2014
76561198024310116,8870,True,2,2014
76561198024310116,218230,False,0,2015
76561198024310116,333930,True,2,2015
76561198024310116,272890,False,2,2015
76561198024310116,57300,True,0,2015
76561198024310116,200260,True,2,2015
76561198024310116,252950,True,2,2015
76561198024310116,209650,True,2,2015
76561198024310116,35140,True,2,2015
funnyfantom,236110,True,2,2014
thejotang,221100,False,2,2015
thejotang,730,True,0,2015
thejotang,437220,True,2,2014
thejotang,252490,True,1,2015
thejotang,107410,True,1,2015
76561198073297020,219150,True,2,2015
76561198066118331,292030,True,2,2015
76561198066118331,413150,True,2,2014
76561198066118331,200710,True,2,2015
76561198066118331,730,True,2,2015
CapCheeze,496920,True,0,2014
CapCheeze,252950,True,2,2014
CapCheeze,417860,True,2,2015
CapCheeze,4000,True,2,2014
CapCheeze,304930,True,2,2014
captainfez,297350,True,2,2015
captainfez,383870,True,2,2014
76561198219780653,310380,True,2,2014
76561198219780653,301520,True,2,2014
76561198138045913,208090,False,0,2015
76561198138045913,70100,True,2,2015
76561198138045913,334230,True,2,2015
76561198138045913,42120,False,0,2015
76561198138045913,102500,True,2,2015
Hobo_Ed,4000,True,2,2015
Hobo_Ed,230410,True,2,2015
Hobo_Ed,218230,True,2,2015
76561198083390406,239140,True,0,2015
SteamPunkDude227,440,True,2,2014
SteamPunkDude227,253710,False,2,2015
SteamPunkDude227,17390,True,2,2014
jskode,218230,True,2,2013
carlo123100,304050,False,2,2014
carlixx766,205100,True,2,2014
76561198046431850,304930,True,0,2015
76561198046431850,246280,False,1,2015
76561198046431850,7940,False,2,2014
76561198046431850,440,True,2,2015
76561198046431850,250420,True,2,2015
Carlos926,17080,False,0,2014
Carlos926,291550,True,0,2015
Carlos926,222520,True,2,2014
Carlos926,550,True,2,2013
f4fphoenix,242920,True,1,2014
76561198071509926,72850,True,2,2013
76561198071509926,8870,False,0,2014
76561198088974596,252950,True,1,2015
76561198069737496,258700,True,1,2014
wcasagrande,271590,True,1,2014
76561198071755096,105600,True,2,2014
76561198071755096,301520,True,2,2014
76561198032651953,311310,False,2,2014
76561198032651953,291410,True,2,2014
76561198032651953,281990,True,2,2014
76561198032651953,367500,True,2,2014
76561198032651953,413150,True,2,2014
tomas13a,258520,True,2,2015
tomas13a,330840,True,2,2015
tomas13a,206440,True,1,2015
76561198044224232,24200,True,2,2014
krittabun,252490,True,1,2014
CatKawaii,440,True,2,2013
cazaman11,427270,True,2,2014
cazaman11,204300,True,2,2014
76561198079652562,305620,True,2,2014
CB0ng,730,True,2,2014
CB0ng,377160,True,2,2015
CB0ng,252490,True,2,2015
CB0ng,440,True,2,2012
76561198059899740,24200,True,2,2013
76561198054131489,367670,True,2,2015
76561198054131489,300380,True,2,2014
76561198054131489,376870,True,2,2015
76561198054131489,313120,True,2,2015
CCP115,440,True,2,2012
76561198090431959,35140,True,2,2014
76561198090431959,208090,True,2,2014
76561198090431959,304930,True,2,2014
76561198054767146,4570,True,2,2014
76561198054767146,3910,True,1,2013
76561198054767146,220900,True,2,2013
76561198054767146,295990,False,2,2015
76561198054767146,440,True,2,2015
76561198081434413,236430,True,2,2014
centor111,252490,True,2,2014
centor111,264140,True,0,2014
Lord_Marius,236390,True,2,2014
FinalBreakers,218620,True,2,2014
FinalBreakers,224260,True,2,2014
ClickOnThisLinkToAddMe,55230,True,2,2013
ClickOnThisLinkToAddMe,49520,True,2,2015
ClickOnThisLinkToAddMe,570,True,2,2014
Chinnigan,393380,True,2,2014
Chinnigan,265930,True,2,2014
Chinnigan,219680,False,0,2014
Chinnigan,263020,True,2,2014
dannysfatass,322330,True,2,2015
dannysfatass,230410,True,0,2015
dannysfatass,385770,True,1,2014
dannysfatass,427730,True,1,2014
dannysfatass,252950,True,1,2014
dannysfatass,312990,True,0,2014
dannysfatass,359050,True,1,2015
dannysfatass,311210,True,2,2014
dannysfatass,369200,True,0,2014
dannysfatass,304930,True,1,2014
jbbuena,238960,True,1,2013
jbbuena,203160,True,2,2013
76561198072431907,212480,True,1,2013
Ch3nst3r,261640,True,2,2015
76561198087135044,218620,False,1,2014
76561198087135044,232090,True,0,2014
76561198087135044,440,True,2,2013
10101010101010109,244850,True,2,2014
thepedrochamp,250900,True,2,2015
thepedrochamp,242920,True,2,2014
auschandler,40100,True,2,2013
auschandler,47410,True,2,2013
auschandler,218230,True,2,2013
auschandler,570,True,2,2013
auschandler,440,True,2,2012
auschandler,400,True,2,2011
auschandler,41300,True,2,2011
changingmags,252490,True,2,2014
76561198026886919,230410,True,2,2014
ChaoticRampage,72850,True,1,2015
76561198054761819,730,True,2,2014
Seralox,440,True,1,2015
76561198033883963,211420,False,2,2014
76561198057800009,285900,True,2,2014
76561198064600203,49520,False,2,2015
76561198064600203,234140,True,2,2014
BirdieZ,333930,True,2,2015
topkeklord7,51100,False,0,2014
topkeklord7,42680,False,1,2014
topkeklord7,226700,False,0,2014
topkeklord7,326410,False,1,2014
topkeklord7,385240,True,0,2014
topkeklord7,91700,True,1,2015
topkeklord7,367500,True,2,2014
topkeklord7,362890,False,1,2014
topkeklord7,296490,True,2,2014
76561198071117635,8930,True,2,2014
djcharles02,730,True,2,2015
djcharles02,221640,True,2,2013
76561198039506014,233250,False,1,2014
76561198039506014,311340,True,2,2014
76561198039506014,225540,False,0,2015
76561198039506014,244850,False,1,2014
76561198088838638,207140,True,2,2014
76561198042441420,47870,True,2,2015
76561198042441420,4700,True,2,2014
76561198062406902,252490,True,2,2014
76561198072346840,243870,True,2,2015
76561198072346840,355840,True,2,2015
76561198072346840,304050,True,2,2015
76561198072346840,346900,True,2,2015
76561198072346840,317360,True,0,2015
76561198072346840,230410,True,2,2015
76561198072346840,222900,True,2,2014
11925219096,12210,True,2,2015
76561198064696304,221100,True,2,2014
pokeylegs,440,True,2,2012
evankohgj,91310,True,1,2014
evankohgj,391540,True,0,2015
evankohgj,211420,True,1,2014
evankohgj,236430,True,2,2014
evankohgj,48700,True,2,2014
76561198081284814,4000,True,2,2015
76561198044585909,4000,True,1,2013
76561198093166360,403190,True,2,2015
76561198093166360,451520,True,2,2014
chiefnemes,363970,True,2,2015
76561198091066992,730,True,2,2014
76561198084705916,274170,True,1,2015
76561198065949365,252950,True,1,2015
buttmutt,413410,True,2,2014
buttmutt,282800,True,0,2014
76561198075850578,440,True,1,2014
76561198067285046,423880,True,0,2015
76561198067285046,440,True,2,2015
76561198067285046,730,True,2,2014
76561198067285046,417860,True,2,2015
76561198067285046,218620,True,0,2015
chpmnksnpr,304930,True,2,2014
Elchiruuuu114,207610,True,1,2014
420BlzeIT,730,True,2,2014
76561198085916165,22320,True,2,2014
76561198085916165,550,True,2,2013
76561198085916165,400,True,2,2014
76561197994404698,70,True,1,2014
76561197994404698,234140,True,2,2014
76561197994404698,218230,True,2,2013
76561197994404698,43160,True,2,2013
76561197994404698,8870,True,2,2013
76561197994404698,205100,True,2,2013
76561197994404698,13230,True,2,2012
76561197994404698,440,True,2,2011
chlamydiaabbo,393380,True,0,2014
76561198092369007,242920,True,1,2015
76561198092369007,48700,True,0,2015
76561198092369007,304930,True,2,2015
76561198092369007,270550,True,2,2015
76561198092369007,301640,True,2,2015
76561198092369007,363970,True,2,2015
76561198092369007,105600,True,2,2015
76561198092369007,295110,False,2,2015
76561198092369007,249050,True,2,2015
chocodude,42910,True,1,2013
chocodude,248820,True,2,2014
76561198058192790,346110,True,2,2015
76561198058192790,730,True,2,2014
TempaDick,233130,True,0,2014
TempaDick,417860,True,2,2015
TempaDick,391720,True,2,2014
TempaDick,387860,True,2,2015
76561197968205306,49520,True,2,2014
Chopstar1,218620,True,2,2014
76561198063765495,4000,True,2,2015
DSvictory,346110,True,2,2015
DSvictory,351290,True,2,2015
DSvictory,224260,True,1,2015
barcafan835,205910,True,2,2013
barcafan835,240,True,2,2013
barcafan835,346010,True,0,2015
barcafan835,266510,True,2,2015
Chri-SEX-iled,105600,True,2,2014
ChrispyCertifiedAustralian,252950,True,2,2014
76561198017957749,304930,False,0,2015
HyperionDooM93,218620,True,2,2014
HyperionDooM93,730,True,2,2014
HyperionDooM93,422400,True,2,2014
HyperionDooM93,304050,True,2,2015
HyperionDooM93,293500,True,2,2014
HyperionDooM93,322330,True,2,2014
HyperionDooM93,225280,True,2,2014
HyperionDooM93,49520,True,2,2014
HyperionDooM93,230410,True,2,2014
HyperionDooM93,238460,True,2,2014
76561198014580082,227800,True,0,2014
76561198014580082,239220,False,2,2014
76561198014580082,230410,True,2,2014
76561198014580082,378041,True,1,2014
76561198014580082,219890,True,0,2015
76561198014580082,105600,True,1,2014
76561198014580082,630,True,2,2013
chewyi,730,True,2,2014
chewyi,240,True,2,2015
chewyi,212070,True,1,2015
chewyi,209650,False,2,2015
chewyi,22350,False,0,2015
chewyi,252950,True,2,2015
chewyi,10,True,2,2014
chewyi,570,True,1,2014
Rekoonoftherekoons,304930,True,2,2015
Rekoonoftherekoons,113400,True,2,2014
Rekoonoftherekoons,12210,True,0,2014
76561198142474106,4000,True,0,2015
76561198142474106,363620,False,2,2015
76561198142474106,397340,True,2,2015
76561198142474106,107410,False,2,2015
cianaatech,249130,True,2,2014
Phor8,269210,True,2,2014
Phor8,369580,False,1,2014
Phor8,353370,False,2,2014
ciku85,570,True,2,2014
76561198091490622,9180,True,2,2013
OfficialSenix,312280,True,2,2015
OfficialSenix,417860,False,0,2015
OfficialSenix,440,True,2,2015
OfficialSenix,311210,False,2,2015
OfficialSenix,227940,False,2,2015
OfficialSenix,730,True,2,2014
OfficialSenix,4000,False,2,2015
OfficialSenix,273110,False,2,2015
OfficialSenix,570,False,2,2015
OfficialSenix,224260,True,0,2015
disizmehprofile,389220,True,2,2014
disizmehprofile,407420,False,2,2014
disizmehprofile,227680,False,2,2015
disizmehprofile,330710,True,2,2014
disizmehprofile,223490,False,2,2014
disizmehprofile,221640,True,2,2014
DiamondSwordBeGod,239660,True,2,2013
DiamondSwordBeGod,204300,True,2,2014
DiamondSwordBeGod,228560,False,0,2014
DiamondSwordBeGod,15000,False,2,2015
DiamondSwordBeGod,91700,True,1,2014
DiamondSwordBeGod,322500,True,2,2014
DiamondSwordBeGod,242680,False,1,2014
DiamondSwordBeGod,242860,True,0,2014
clashmecha,275850,True,1,2014
76561198051461196,240,True,2,2014
plskillmenow,342380,True,0,2015
76561198034463083,243560,True,1,2015
greenclaweddragon,105600,True,2,2014
greenclaweddragon,440,True,2,2014
greenclaweddragon,570,True,2,2014
greenclaweddragon,72850,True,2,2014
greenclaweddragon,261640,True,2,2014
76561198065705830,242880,True,2,2014
cloneninjalol,207610,True,2,2014
michaelbruce,730,True,1,2015
michaelbruce,252490,True,2,2015
michaelbruce,208090,True,2,2014
76561198064609857,291480,False,0,2014
76561198076069088,274900,True,0,2015
76561198076069088,253430,True,2,2015
76561198076069088,346110,True,2,2015
76561198076069088,440,True,2,2014
76561198072556585,550,False,2,2014
Slayer-Bld,440,True,2,2015
76561198085107888,440,True,2,2013
splonkeydonkey,252950,True,2,2015
76561198047185717,292030,True,2,2014
76561198047185717,252490,False,2,2014
codedj,294100,True,2,2014
76561198041444919,221100,True,1,2014
76561198019443690,304930,True,2,2014
76561198053175659,211820,True,2,2014
stingingroger,22380,True,2,2015
PotatoMan1,113020,True,2,2014
76561198060870618,227940,False,2,2015
76561198060870618,295110,True,1,2014
76561198060870618,304930,True,2,2014
76561198090548578,730,True,1,2014
76561197982665201,319630,True,2,2015
76561197982665201,232430,True,2,2014
76561197982665201,345820,True,0,2015
Sorefinger,218620,True,2,2014
76561198096443555,730,True,2,2015
76561198096443555,221100,False,2,2014
76561198096443555,227940,True,2,2014
76561198096443555,263540,False,0,2014
76561198096443555,295110,True,1,2015
76561198096443555,242860,True,2,2014
76561198096443555,241930,True,0,2014
76561198096443555,252490,True,2,2014
comicalcorn,49520,True,1,2014
comicalcorn,206420,True,2,2014
16538,205100,True,1,2013
16538,365590,True,2,2014
16538,374320,True,2,2014
16538,250320,True,1,2014
76561198050243948,72850,True,2,2014
KetsuKixBunni,342200,True,2,2014
KetsuKixBunni,550,True,1,2015
76561198079356698,25000,True,2,2014
Engurneer,70,True,1,2014
Engurneer,220,True,2,2014
